Quarter,SalesRep,Region,Product,Discount,Units,Cost,Price,Order Sales,Profit,Year
Q1,Della  Jensen,East,Aspen,0.0,1,12.0,21.0,21.0,9.0,2013-02-13
Q4,Max  Rodgers,West,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-10-21
Q4,Jenny  Garcia,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-12-10
Q4,Rachel  Gomez,MidWest,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-11-21
Q4,Drew  Rogers,MidWest,Bellen,0.02,1,11.37,22.95,22.49,11.12,2014-09-22
Q4,Elvira  Bowman,MidWest,Sunset,0.02,2,13.5,23.5,46.06,19.06,2014-11-10
Q4,Jenny  Garcia,MidWest,Bellen,0.01,3,11.37,22.95,68.16,34.05,2014-10-22
Q4,Bernadette  Page,MidWest,Sunset,0.0,1,13.5,23.5,23.5,10.0,2013-10-21
Q4,Colleen  Warren,West,Crested Beaut,0.0,1,16.0,25.0,25.0,9.0,2014-11-08
Q3,Edwin  Malone,East,Carlota,0.03,2,10.25,22.95,44.75,24.25,2014-06-27
Q3,Guillermo  Potter,MidWest,Quad,0.02,3,27.0,34.0,99.96,18.96,2013-08-24
Q4,Isabel  Cross,East,Quad,0.0,1,27.0,34.0,34.0,7.0,2013-11-09
Q4,Donna  Reid,West,Sunshine,0.02,2,10.24,19.95,39.1,18.62,2013-10-28
Q1,Fernando  Rowe,West,Sunbell,0.02,2,12.42,25.0,49.25,24.41,2013-03-10
Q4,Ellen  Weaver,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-13
Q4,Bernadette  Page,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-03
Q4,Edwin  Malone,East,Bellen,0.01,3,11.37,22.95,68.16,34.05,2014-11-15
Q4,Johanna  Boone,South,Aspen,0.01,3,12.0,21.0,62.37,26.37,2013-11-25
Q4,Sandra  Floyd,MidWest,Quad,0.02,2,27.0,34.0,66.64,12.64,2013-12-04
Q4,Lula  Daniels,MidWest,Carlota,0.0,3,10.25,22.95,68.85,38.1,2013-11-18
Q4,Nellie  Joseph,East,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-21
Q4,Ivan  Adkins,West,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-10-28
Q4,Sylvester  Morales,West,Majectic Beaut,0.02,1,13.0,30.0,29.55,16.55,2014-12-02
Q4,Trevor  Jones,West,Sunset,0.0,2,13.5,23.5,47.0,20.0,2014-12-02
Q3,Robert  Munoz,MidWest,Quad,0.01,2,27.0,34.0,67.32,13.32,2013-07-28
Q4,Isabel  Cross,East,Bellen,0.03,2,11.37,22.95,44.75,22.01,2014-11-21
Q3,Joey  Wong,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-08-29
Q4,Woodrow  Colon,South,Sunshine,0.02,1,10.24,19.95,19.65,9.41,2013-12-12
Q1,Elvira  Bowman,MidWest,Crested Beaut,0.03,3,16.0,25.0,72.75,24.75,2013-03-10
Q4,Isabel  Cross,East,Doublers,0.0,2,64.32,79.95,159.9,31.26,2014-11-29
Q4,Christina  Fuller,West,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2014-09-28
Q4,Nellie  Joseph,East,Aspen,0.0,3,12.0,21.0,63.0,27.0,2013-10-20
Q4,Brooke  Horton,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-03
Q4,Edwin  Malone,East,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-10-01
Q4,Ivan  Adkins,West,Sunset,0.03,2,13.5,23.5,45.59,18.59,2013-10-15
Q4,Della  Jensen,East,Sunbell,0.0,1,12.42,25.0,25.0,12.58,2014-11-12
Q4,Jenny  Garcia,MidWest,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-11-05
Q4,Kyle  Carr,MidWest,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-10-25
Q2,Shari  Silva,South,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-04-24
Q4,Paulette  Spencer,South,Quad,0.03,3,27.0,34.0,99.45,18.45,2013-11-23
Q3,Pauline  Beck,West,Aspen,0.02,1,12.0,21.0,20.69,8.69,2013-07-21
Q3,Bernadette  Page,MidWest,Quad,0.03,1,27.0,34.0,33.15,6.15,2013-08-02
Q4,Tracy  Reed,MidWest,Sunshine,0.02,2,10.24,19.95,39.1,18.62,2014-11-07
Q4,Shari  Silva,South,Carlota,0.0,2,10.25,22.95,45.9,25.4,2013-11-24
Q4,Brooke  Horton,MidWest,Bellen,0.01,3,11.37,22.95,68.16,34.05,2014-12-07
Q4,Sonya  Mullins,East,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-10-20
Q4,Fernando  Rowe,West,Carlota,0.01,2,10.25,22.95,45.44,24.94,2014-12-14
Q4,Shari  Silva,South,Bellen,0.03,2,11.37,22.95,44.75,22.01,2014-11-04
Q4,Kyle  Carr,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-11-15
Q4,Fernando  Rowe,West,Carlota,0.01,1,10.25,22.95,22.72,12.47,2014-11-26
Q1,Della  Jensen,East,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-12-25
Q4,Brooke  Horton,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-12-02
Q4,Lula  Daniels,MidWest,Sunset,0.01,1,13.5,23.5,23.27,9.77,2013-11-25
Q3,Joey  Wong,West,Quad,0.02,2,27.0,34.0,66.98,12.98,2013-08-08
Q4,Nellie  Joseph,East,Carlota,0.02,2,10.25,22.95,44.98,24.48,2013-10-23
Q4,Herman  Williams,East,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-11-06
Q3,Dan  Peterson,MidWest,Quad,0.03,2,27.0,34.0,66.3,12.3,2014-07-29
Q2,Robert  Munoz,MidWest,Quad,0.03,3,27.0,34.0,99.45,18.45,2013-05-14
Q4,Dan  Peterson,MidWest,Aspen,0.02,2,12.0,21.0,41.16,17.16,2013-10-16
Q2,Patty  Thompson,West,V-Rang,0.0,3,10.23,19.0,57.0,26.31,2014-04-15
Q4,Herman  Williams,East,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-12-09
Q4,Bethany  Pena,MidWest,Quad,0.02,2,27.0,34.0,66.98,12.98,2014-11-02
Q4,Rachel  Gomez,MidWest,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-10-28
Q4,Peter  Hodges,MidWest,FlatTop,0.01,2,17.2,27.5,54.45,20.05,2014-11-19
Q2,Paulette  Spencer,South,Bellen,0.02,3,11.37,22.95,67.47,33.36,2013-05-22
Q4,Lynette  Brewer,MidWest,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2013-10-30
Q2,Lula  Daniels,MidWest,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-04-10
Q4,Ernest  Davis,West,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2013-11-01
Q4,Brooke  Horton,MidWest,Majectic Beaut,0.01,1,13.0,30.0,29.7,16.7,2014-10-29
Q4,Cindy  Becker,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-01
Q4,Paulette  Spencer,South,Sunset,0.01,1,13.5,23.5,23.27,9.77,2014-11-27
Q2,Eddie  Green,East,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-05-30
Q4,Della  Jensen,East,V-Rang,0.0,2,10.23,19.0,38.0,17.54,2013-10-18
Q4,Elvira  Bowman,MidWest,Doublers,0.02,4,64.32,79.95,313.4,56.12,2013-10-27
Q4,Blake  Bridges,South,Sunbell,0.0,3,12.42,25.0,75.0,37.74,2014-11-25
Q4,Guillermo  Potter,MidWest,Doublers,0.0,3,64.32,79.95,239.85,46.89,2013-11-30
Q2,Elaine  Ellis,South,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-05-23
Q1,Shari  Silva,South,Bellen,0.02,3,11.37,22.95,67.82,33.71,2013-01-29
Q1,Della  Jensen,East,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2013-01-11
Q4,Lorraine  Gibson,East,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-10-31
Q2,Bernadette  Page,MidWest,Aspen,0.01,2,12.0,21.0,41.58,17.58,2014-05-07
Q4,Eddie  Green,East,Doublers,0.0,3,64.32,79.95,239.85,46.89,2014-11-27
Q4,Donna  Reid,West,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-11-22
Q4,Lula  Daniels,MidWest,Aspen,0.0,1,12.0,21.0,21.0,9.0,2013-11-14
Q4,Shari  Silva,South,Quad,0.02,2,27.0,34.0,66.64,12.64,2013-11-25
Q1,Elbert  Klein,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-02-08
Q4,Marion  Glover,East,Crested Beaut,0.0,3,16.0,25.0,75.0,27.0,2013-11-06
Q3,Jenny  Garcia,MidWest,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-09-09
Q4,Rachel  Gomez,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-12-14
Q4,Ivan  Adkins,West,Quad,0.01,1,27.0,34.0,33.66,6.66,2014-11-06
Q1,Fernando  Rowe,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-02-24
Q4,Rachel  Gomez,MidWest,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-11-01
Q4,Drew  Rogers,MidWest,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-11-17
Q4,Colleen  Warren,West,Majectic Beaut,0.0,3,13.0,30.0,90.0,51.0,2013-10-15
Q1,Isabel  Cross,East,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-02-07
Q4,Della  Jensen,East,Aspen,0.03,2,12.0,21.0,40.95,16.95,2014-10-22
Q4,Shari  Silva,South,Carlota,0.02,1,10.25,22.95,22.61,12.36,2013-11-09
Q1,Ernest  Davis,West,Carlota,0.0,4,10.25,22.95,91.8,50.8,2013-01-26
Q4,Trevor  Jones,West,Aspen,0.02,2,12.0,21.0,41.37,17.37,2014-11-05
Q4,Don  Gonzales,South,Bellen,0.0,2,11.37,22.95,45.9,23.16,2013-12-04
Q4,Andrew  Meyer,West,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2013-11-21
Q4,Andrew  Meyer,West,Carlota,0.02,3,10.25,22.95,67.82,37.07,2014-10-31
Q2,Della  Jensen,East,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2014-04-01
Q4,Elbert  Klein,South,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-12-10
Q4,Della  Jensen,East,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-11-11
Q4,Robert  Munoz,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-10-17
Q4,Rachel  Gomez,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-13
Q1,Joey  Wong,West,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-01-15
Q4,Rachel  Gomez,MidWest,Quad,0.03,2,27.0,34.0,66.3,12.3,2014-11-13
Q4,Drew  Rogers,MidWest,Aspen,0.03,3,12.0,21.0,61.43,25.43,2013-11-16
Q4,Kyle  Carr,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-10
Q4,Charlie  Wood,MidWest,FlatTop,0.01,2,17.2,27.5,54.45,20.05,2014-11-27
Q4,Christina  Fuller,West,Bellen,0.02,3,11.37,22.95,67.82,33.71,2013-11-30
Q4,Max  Rodgers,West,Crested Beaut,0.0,4,16.0,25.0,100.0,36.0,2014-12-07
Q4,Peter  Hodges,MidWest,Majectic Beaut,0.03,1,13.0,30.0,29.25,16.25,2014-10-28
Q1,Herman  Williams,East,Crested Beaut,0.02,2,16.0,25.0,49.25,17.25,2014-02-28
Q4,Eddie  Green,East,Sunset,0.02,2,13.5,23.5,46.3,19.3,2014-10-02
Q1,Rachel  Gomez,MidWest,Sunbell,0.0,4,12.42,25.0,100.0,50.32,2013-01-23
Q4,Lula  Daniels,MidWest,Sunshine,0.03,3,10.24,19.95,58.05,27.33,2014-12-09
Q4,Salvador  Bass,West,Quad,0.01,2,27.0,34.0,67.32,13.32,2013-11-17
Q2,Johanna  Boone,South,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-04-04
Q4,Eddie  Green,East,Crested Beaut,0.03,3,16.0,25.0,72.75,24.75,2013-10-29
Q4,Jenny  Garcia,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2014-10-30
Q4,Max  Rodgers,West,V-Rang,0.0,3,10.23,19.0,57.0,26.31,2013-10-21
Q4,Dan  Peterson,MidWest,Crested Beaut,0.02,2,16.0,25.0,49.25,17.25,2014-10-29
Q4,Shari  Silva,South,Sunshine,0.03,3,10.24,19.95,58.35,27.63,2013-11-18
Q4,Elbert  Klein,South,Sunbell,0.03,1,12.42,25.0,24.25,11.83,2013-11-20
Q4,Cassandra  Franklin,MidWest,Quad,0.02,1,27.0,34.0,33.49,6.49,2014-09-16
Q4,Max  Rodgers,West,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2014-12-05
Q4,Billie  Chandler,MidWest,Sunshine,0.02,3,10.24,19.95,58.65,27.93,2013-11-27
Q3,Della  Jensen,East,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-07-16
Q1,Cassandra  Franklin,MidWest,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-01-04
Q4,Woodrow  Colon,South,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2013-12-01
Q4,Ellen  Weaver,South,Sunshine,0.03,3,10.24,19.95,58.35,27.63,2013-11-09
Q4,Della  Jensen,East,Aspen,0.03,1,12.0,21.0,20.37,8.37,2013-11-25
Q4,Tracy  Reed,MidWest,Carlota,0.03,2,10.25,22.95,44.52,24.02,2014-10-22
Q4,Elaine  Ellis,South,Bellen,0.03,3,11.37,22.95,67.13,33.02,2014-11-27
Q4,Donna  Reid,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-12-14
Q4,Pauline  Beck,West,Bellen,0.03,2,11.37,22.95,44.52,21.78,2014-11-02
Q4,Robert  Munoz,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-05
Q4,Trevor  Jones,West,Sunset,0.01,3,13.5,23.5,69.8,29.3,2014-11-05
Q4,Charlie  Wood,MidWest,FlatTop,0.02,1,17.2,27.5,27.09,9.89,2014-12-06
Q3,Shari  Silva,South,Bellen,0.0,3,11.37,22.95,68.85,34.74,2014-08-05
Q4,Robert  Munoz,MidWest,Sunshine,0.02,2,10.24,19.95,39.1,18.62,2014-10-27
Q3,Paulette  Spencer,South,Bellen,0.03,2,11.37,22.95,44.75,22.01,2014-09-11
Q3,Max  Rodgers,West,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-08-30
Q2,Sandra  Floyd,MidWest,Carlota,0.0,1,10.25,22.95,22.95,12.7,2014-04-16
Q4,Lynette  Brewer,MidWest,Sunbell,0.01,2,12.42,25.0,49.5,24.66,2014-12-15
Q4,Jenny  Garcia,MidWest,Sunbell,0.03,2,12.42,25.0,48.5,23.66,2014-11-16
Q4,Johanna  Boone,South,Sunbell,0.02,3,12.42,25.0,73.88,36.62,2014-10-26
Q4,Willie  Vega,MidWest,Carlota,0.02,2,10.25,22.95,45.21,24.71,2013-11-27
Q4,Della  Jensen,East,Majectic Beaut,0.02,3,13.0,30.0,88.65,49.65,2014-12-14
Q3,Shari  Silva,South,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-08-21
Q1,Salvador  Bass,West,FlatTop,0.03,3,17.2,27.5,80.44,28.84,2013-02-07
Q4,Edwin  Malone,East,Aspen,0.03,1,12.0,21.0,20.37,8.37,2013-12-01
Q4,Jenny  Garcia,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-11-27
Q4,Isabel  Cross,East,Sunshine,0.02,3,10.24,19.95,58.95,28.23,2014-11-06
Q1,Tracy  Reed,MidWest,Carlota,0.0,2,10.25,22.95,45.9,25.4,2014-02-02
Q4,Fernando  Rowe,West,Sunset,0.0,3,13.5,23.5,70.5,30.0,2013-11-03
Q4,Blake  Bridges,South,Bellen,0.01,2,11.37,22.95,45.44,22.7,2013-10-27
Q1,Rachel  Gomez,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-02-19
Q4,Lynette  Brewer,MidWest,Doublers,0.02,2,64.32,79.95,156.7,28.06,2013-10-20
Q3,Isabel  Cross,East,Sunshine,0.03,2,10.24,19.95,38.9,18.42,2013-07-26
Q2,Allan  Ramos,MidWest,Sunbell,0.02,3,12.42,25.0,73.5,36.24,2013-04-28
Q4,Colleen  Warren,West,Majectic Beaut,0.03,2,13.0,30.0,58.2,32.2,2014-12-07
Q4,Kyle  Carr,MidWest,Carlota,0.02,2,10.25,22.95,45.21,24.71,2014-12-15
Q2,Robert  Munoz,MidWest,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-04-08
Q4,Jenny  Garcia,MidWest,Quad,0.03,1,27.0,34.0,32.98,5.98,2014-11-16
Q4,Ellen  Weaver,South,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-12-12
Q4,Shari  Silva,South,Sunset,0.0,1,13.5,23.5,23.5,10.0,2013-12-04
Q4,Salvador  Bass,West,Sunshine,0.03,3,10.24,19.95,58.35,27.63,2014-11-17
Q4,Mable  Lindsey,West,Crested Beaut,0.02,2,16.0,25.0,49.0,17.0,2014-11-19
Q4,Lorraine  Gibson,East,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-11-03
Q2,Ivan  Adkins,West,Aspen,0.01,3,12.0,21.0,62.37,26.37,2014-03-19
Q4,Drew  Rogers,MidWest,Quad,0.02,3,27.0,34.0,100.47,19.47,2013-10-22
Q2,Salvador  Bass,West,Carlota,0.02,2,10.25,22.95,44.98,24.48,2014-04-22
Q4,Cassandra  Franklin,MidWest,Quad,0.01,2,27.0,34.0,67.32,13.32,2014-11-26
Q4,Colleen  Warren,West,Bellen,0.03,2,11.37,22.95,44.52,21.78,2014-11-09
Q2,Jenny  Garcia,MidWest,Majectic Beaut,0.02,2,13.0,30.0,59.1,33.1,2014-03-28
Q4,Kyle  Carr,MidWest,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2014-11-22
Q4,Bernadette  Page,MidWest,Sunshine,0.01,2,10.24,19.95,39.5,19.02,2013-10-26
Q4,Della  Jensen,East,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-11-09
Q4,Allan  Ramos,MidWest,Quad,0.03,2,27.0,34.0,65.96,11.96,2014-10-24
Q2,Don  Gonzales,South,Doublers,0.03,3,64.32,79.95,232.65,39.69,2013-04-15
Q4,Ivan  Adkins,West,Quad,0.02,1,27.0,34.0,33.49,6.49,2014-10-18
Q4,Shari  Silva,South,Sunset,0.02,3,13.5,23.5,69.09,28.59,2013-10-26
Q4,Charlie  Wood,MidWest,Bellen,0.02,2,11.37,22.95,44.98,22.24,2014-10-27
Q2,Pauline  Beck,West,Crested Beaut,0.03,2,16.0,25.0,48.75,16.75,2014-06-04
Q4,Rachel  Gomez,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-12-10
Q4,Marian  Hill,South,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2014-11-03
Q1,Mable  Lindsey,West,Sunset,0.01,1,13.5,23.5,23.27,9.77,2013-12-30
Q1,Marion  Glover,East,Sunbell,0.03,3,12.42,25.0,72.75,35.49,2013-02-14
Q4,Billie  Chandler,MidWest,Quad,0.0,3,27.0,34.0,102.0,21.0,2013-11-27
Q4,Marian  Hill,South,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2014-12-08
Q4,Salvador  Bass,West,V-Rang,0.0,3,10.23,19.0,57.0,26.31,2014-11-05
Q4,Bobbie  Ryan,East,Aspen,0.03,1,12.0,21.0,20.37,8.37,2014-11-02
Q4,Jaime  Pearson,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-12-11
Q4,Don  Gonzales,South,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-11-15
Q1,Robert  Munoz,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-02-15
Q2,Elbert  Klein,South,Carlota,0.0,1,10.25,22.95,22.95,12.7,2013-04-30
Q1,Iris  Underwood,West,Aspen,0.01,3,12.0,21.0,62.37,26.37,2013-01-21
Q4,Ben  Perez,West,Aspen,0.02,4,12.0,21.0,82.32,34.32,2013-11-04
Q4,Robert  Munoz,MidWest,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-12-07
Q4,Felicia  Jennings,West,Sunset,0.0,2,13.5,23.5,47.0,20.0,2013-10-27
Q3,Ivan  Adkins,West,Aspen,0.0,1,12.0,21.0,21.0,9.0,2014-09-14
Q4,Cecilia  Manning,South,Majectic Beaut,0.02,3,13.0,30.0,88.65,49.65,2013-11-03
Q4,Patty  Thompson,West,Quad,0.02,1,27.0,34.0,33.49,6.49,2013-11-24
Q4,Ernest  Davis,West,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2014-11-22
Q1,Lorraine  Gibson,East,Bellen,0.01,3,11.37,22.95,68.16,34.05,2013-02-16
Q4,Cecilia  Manning,South,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-11-06
Q4,Shari  Silva,South,Sunbell,0.03,1,12.42,25.0,24.38,11.96,2013-12-07
Q4,Mable  Lindsey,West,Sunset,0.03,3,13.5,23.5,68.74,28.24,2014-11-10
Q4,Shari  Silva,South,Bellen,0.0,1,11.37,22.95,22.95,11.58,2013-11-27
Q4,Elaine  Ellis,South,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-11-21
Q4,Rachel  Gomez,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2014-11-09
Q4,Rachel  Gomez,MidWest,Majectic Beaut,0.0,4,13.0,30.0,120.0,68.0,2013-11-20
Q4,Della  Jensen,East,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2013-11-27
Q4,Dan  Peterson,MidWest,Aspen,0.02,2,12.0,21.0,41.16,17.16,2014-11-28
Q4,Isabel  Cross,East,Sunshine,0.02,1,10.24,19.95,19.55,9.31,2013-11-22
Q4,Robert  Munoz,MidWest,Majectic Beaut,0.01,2,13.0,30.0,59.4,33.4,2014-11-23
Q4,Robert  Munoz,MidWest,Sunbell,0.0,2,12.42,25.0,50.0,25.16,2013-11-13
Q4,Tiffany  May,West,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2013-11-28
Q4,Rachel  Gomez,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-11-16
Q4,Marian  Hill,South,V-Rang,0.03,2,10.23,19.0,37.05,16.59,2014-11-08
Q4,Marian  Hill,South,Quad,0.0,1,27.0,34.0,34.0,7.0,2014-11-24
Q4,Jenny  Garcia,MidWest,Crested Beaut,0.03,1,16.0,25.0,24.25,8.25,2014-10-19
Q4,Isabel  Cross,East,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-10-29
Q4,Andrew  Meyer,West,Crested Beaut,0.01,2,16.0,25.0,49.5,17.5,2013-11-18
Q4,Beth  Tucker,West,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2013-12-03
Q1,Bethany  Pena,MidWest,Sunset,0.03,3,13.5,23.5,68.74,28.24,2012-12-20
Q4,Max  Rodgers,West,Carlota,0.0,3,10.25,22.95,68.85,38.1,2014-09-25
Q4,Marian  Hill,South,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-19
Q3,Salvador  Bass,West,Quad,0.0,2,27.0,34.0,68.0,14.0,2014-07-15
Q4,Sandra  Floyd,MidWest,Sunset,0.01,3,13.5,23.5,69.8,29.3,2014-11-03
Q4,Max  Rodgers,West,Majectic Beaut,0.03,3,13.0,30.0,87.3,48.3,2014-11-22
Q4,Jenny  Garcia,MidWest,Carlota,0.02,1,10.25,22.95,22.49,12.24,2013-11-14
Q4,Cindy  Becker,South,Sunbell,0.03,1,12.42,25.0,24.25,11.83,2013-12-03
Q3,Peter  Hodges,MidWest,Quad,0.02,2,27.0,34.0,66.64,12.64,2014-06-30
Q2,Cecilia  Manning,South,Sunset,0.0,1,13.5,23.5,23.5,10.0,2013-03-30
Q4,Beth  Tucker,West,Aspen,0.0,3,12.0,21.0,63.0,27.0,2014-12-10
Q4,Patty  Thompson,West,Bellen,0.02,1,11.37,22.95,22.61,11.24,2013-11-10
Q3,Trevor  Jones,West,Crested Beaut,0.0,4,16.0,25.0,100.0,36.0,2014-07-05
Q4,Trevor  Jones,West,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-12-03
Q4,Mable  Lindsey,West,Crested Beaut,0.0,2,16.0,25.0,50.0,18.0,2013-11-06
Q3,Cindy  Becker,South,Sunbell,0.03,2,12.42,25.0,48.75,23.91,2014-06-28
Q2,Iris  Underwood,West,V-Rang,0.03,2,10.23,19.0,36.86,16.4,2013-05-21
Q3,Max  Rodgers,West,Sunset,0.02,2,13.5,23.5,46.06,19.06,2014-08-29
Q4,Drew  Rogers,MidWest,Quad,0.01,3,27.0,34.0,100.98,19.98,2013-12-02
Q1,Rachel  Gomez,MidWest,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-03-01
Q3,Lula  Daniels,MidWest,Quad,0.03,1,27.0,34.0,32.98,5.98,2013-07-17
Q4,Billie  Chandler,MidWest,Doublers,0.01,3,64.32,79.95,237.45,44.49,2013-11-22
Q3,Max  Rodgers,West,Sunshine,0.0,1,10.24,19.95,19.95,9.71,2014-07-25
Q4,Bobbie  Ryan,East,Doublers,0.0,2,64.32,79.95,159.9,31.26,2014-11-13
Q4,Don  Gonzales,South,Sunbell,0.01,1,12.42,25.0,24.75,12.33,2014-12-15
Q2,Max  Rodgers,West,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-04-24
Q4,Isabel  Cross,East,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-12
Q4,Ernest  Davis,West,Quad,0.0,4,27.0,34.0,136.0,28.0,2014-12-04
Q4,Fernando  Rowe,West,Majectic Beaut,0.0,2,13.0,30.0,60.0,34.0,2014-10-19
Q4,Robert  Munoz,MidWest,Bellen,0.0,3,11.37,22.95,68.85,34.74,2013-11-08
Q4,Tracy  Reed,MidWest,Quad,0.0,2,27.0,34.0,68.0,14.0,2013-10-18
Q4,Cassandra  Franklin,MidWest,Bellen,0.0,2,11.37,22.95,45.9,23.16,2014-12-04
Q4,Willie  Vega,MidWest,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-10-16
Q2,Mable  Lindsey,West,Aspen,0.0,2,12.0,21.0,42.0,18.0,2014-04-23
Q4,Shari  Silva,South,Sunshine,0.0,2,10.24,19.95,39.9,19.42,2013-12-11
Q4,Drew  Rogers,MidWest,Sunshine,0.01,2,10.24,19.95,39.5,19.02,2013-10-27
Q4,Tiffany  May,West,Majectic Beaut,0.0,1,13.0,30.0,30.0,17.0,2013-11-19
Q4,Dan  Peterson,MidWest,Bellen,0.03,1,11.37,22.95,22.38,11.01,2013-11-14
Q1,Cassandra  Franklin,MidWest,Sunshine,0.0,3,10.24,19.95,59.85,29.13,2014-01-24
Q4,Shari  Silva,South,Bellen,0.0,1,11.37,22.95,22.95,11.58,2014-11-26
Q4,Sonya  Mullins,East,Sunshine,0.03,1,10.24,19.95,19.45,9.21,2014-12-02
Q4,Jenny  Garcia,MidWest,Carlota,0.01,2,10.25,22.95,45.44,24.94,2014-10-18
Q4,Peter  Hodges,MidWest,Carlota,0.03,1,10.25,22.95,22.26,12.01,2014-12-03
Q3,Cecilia  Manning,South,Aspen,0.03,3,12.0,21.0,61.43,25.43,2013-06-25
Q4,Cindy  Becker,South,Quad,0.0,3,27.0,34.0,102.0,21.0,2014-12-09
